SMILES,fragment_method-keywords,fragment_method-name,fragment_submitter_name,fragment_submitter_email,fragment_submitter_institution,fragment_method-date,fragment_reference_XChem,fragment_reference_vcid,fragment_reference_SMILES,fragment_notes
CC1(C)CC(=O)c2cc(C=C3CCOC3)ccc2O1,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x0771_1AS2,x1604_0A",ASAP-VC-13641 ASAP-VC-13664,NC(=O)c1ccc2NCCc2c1.CC1(C)OC(=O)C=2C=C(Br)C(O)=CC2O1,MatteoFerla-Fragmenstein-Tris
CCCOCCS(=O)(=O)NCc1ccc2c(c1)CCN2CC,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x1919_0A,x1247_0AS4",ASAP-VC-6113 ASAP-VC-13629,CCCOCCS(=O)(=O)NCc1ccc2c(c1)OCO2.Cc1cccc(NC(=O)[C@@H]2CCCN2)n1,MatteoFerla-Fragmenstein-Tris
CS(=O)(=O)CC[C@@H](C(=O)OCc1cnns1)c1ccccc1,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x1071_0A,x0789_0AS1",ASAP-VC-13589 ASAP-VC-13694,CS(=O)(=O)NCC(=O)N1CCCCC1.CC1CCOC1C(=O)Nc2cnns2,MatteoFerla-Fragmenstein-Tris
NC(=NCCc1ccccc1Cl)N1CCCCC1,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x1071_0AS4,x0980_0BS5",ASAP-VC-13589 ASAP-VC-13636,CS(=O)(=O)NCC(=O)N1CCCCC1.Cc1ccc(F)cc1NC(=O)c2ccncc2,MatteoFerla-Fragmenstein-Tris
Cc1cc(C(=O)NCP(C)(C)=O)ns1,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x1071_0AS5,x1052_1AS2",ASAP-VC-13589 ASAP-VC-13686,CS(=O)(=O)NCC(=O)N1CCCCC1.COC(=O)CNC(=O)c1cc(C)on1,MatteoFerla-Fragmenstein-Tris
CS(=O)(=O)CCC(=O)COC(=O)[C@H]1CC[C@H](C)CC1,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x1071_0AS2,x1083_0A",ASAP-VC-13589 ASAP-VC-13605,CS(=O)(=O)NCC(=O)N1CCCCC1.CS(=O)(=O)N1CCC(O)CC1,MatteoFerla-Fragmenstein-Tris
Cn1c(CNC(=O)NCc2ccc3c(c2)OCO3)n[nH]c1=O,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x2149_0AS6,x1140_0A",ASAP-VC-7470 ASAP-VC-13645,Cc1csc(CN[C@H]2CCNC2=O)n1.CCS(=O)(=O)NCc1ccc2OCOc2c1,MatteoFerla-Fragmenstein-Tris
CS(=O)(=O)CCC(=O)N1CCC(CN2CCCC2=O)CC1,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x1071_0A,x1247_0AS1",ASAP-VC-13589 ASAP-VC-13629,CS(=O)(=O)NCC(=O)N1CCCCC1.Cc1cccc(NC(=O)[C@@H]2CCCN2)n1,MatteoFerla-Fragmenstein-Tris
CCCCCC(=O)NCCc1ccc(O)cc1,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x1919_0AS6,x1498_0A",ASAP-VC-6113 ASAP-VC-13604,CCCOCCS(=O)(=O)NCc1ccc2c(c1)OCO2.OC=1C=CC=CN1,MatteoFerla-Fragmenstein-Tris
CCCCCCS(=O)(=O)N1C[C@@H](NC(C)=O)[C@H](c2nccn2C)C1,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x1919_0AS10,x0771_0A",ASAP-VC-6113 ASAP-VC-13641,CCCOCCS(=O)(=O)NCc1ccc2c(c1)OCO2.NC(=O)c1ccc2NCCc2c1,MatteoFerla-Fragmenstein-Tris
O=C1CC[C@@H](CNCc2ccc3occc3c2)N1,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x2149_0AS2,x1140_0AS2",ASAP-VC-7470 ASAP-VC-13645,Cc1csc(CN[C@H]2CCNC2=O)n1.CCS(=O)(=O)NCc1ccc2OCOc2c1,MatteoFerla-Fragmenstein-Tris
CCc1ccc(CC(=O)NCCc2cnccc2C)cc1,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x1084_0A,x0980_0BS1",ASAP-VC-13611 ASAP-VC-13636,CS(=O)(=O)Nc1ccc(CN)cc1.Cc1ccc(F)cc1NC(=O)c2ccncc2,MatteoFerla-Fragmenstein-Tris
CCCOCCC(=O)NCCc1ccc(O)cc1,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x1919_0AS10,x1498_0A",ASAP-VC-6113 ASAP-VC-13604,CCCOCCS(=O)(=O)NCc1ccc2c(c1)OCO2.OC=1C=CC=CN1,MatteoFerla-Fragmenstein-Tris
CC(C)NC(=O)COc1ccc2c(c1)C(=O)CC(C)(C)O2,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x1084_0AS1,x1604_0A",ASAP-VC-13611 ASAP-VC-13664,CS(=O)(=O)Nc1ccc(CN)cc1.CC1(C)OC(=O)C=2C=C(Br)C(O)=CC2O1,MatteoFerla-Fragmenstein-Tris
CC(=O)NCC(=O)OCc1ccc2occc2c1,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x1071_0AS2,x1140_0AS4",ASAP-VC-13589 ASAP-VC-13645,CS(=O)(=O)NCC(=O)N1CCCCC1.CCS(=O)(=O)NCc1ccc2OCOc2c1,MatteoFerla-Fragmenstein-Tris
C[C@@H](CS(C)(=O)=O)C(=O)NCc1ccc2occc2c1,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x1071_0AS2,x1140_0A",ASAP-VC-13589 ASAP-VC-13645,CS(=O)(=O)NCC(=O)N1CCCCC1.CCS(=O)(=O)NCc1ccc2OCOc2c1,MatteoFerla-Fragmenstein-Tris
CC1CCN(C(=O)COC(=O)CCP(C)(C)=O)CC1,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x1071_0AS2,x1083_0A",ASAP-VC-13589 ASAP-VC-13605,CS(=O)(=O)NCC(=O)N1CCCCC1.CS(=O)(=O)N1CCC(O)CC1,MatteoFerla-Fragmenstein-Tris
N#CCCCCN(CCc1ccccc1)CCc1ccccc1,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x1919_0AS12,x0980_0BS5",ASAP-VC-6113 ASAP-VC-13636,CCCOCCS(=O)(=O)NCc1ccc2c(c1)OCO2.Cc1ccc(F)cc1NC(=O)c2ccncc2,MatteoFerla-Fragmenstein-Tris
CS(=O)(=O)CCC(=O)OCc1ccc2c(c1)CCC2,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x1071_0AS2,x1140_0AS4",ASAP-VC-13589 ASAP-VC-13645,CS(=O)(=O)NCC(=O)N1CCCCC1.CCS(=O)(=O)NCc1ccc2OCOc2c1,MatteoFerla-Fragmenstein-Tris
O=C(O)c1ccc2c(c1)CCN(CCc1ccc3c(c1)CCO3)C2,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x0771_1A,x1140_0AS4",ASAP-VC-13641 ASAP-VC-13645,NC(=O)c1ccc2NCCc2c1.CCS(=O)(=O)NCc1ccc2OCOc2c1,MatteoFerla-Fragmenstein-Tris
CCCC[C@H]1CC[C@@H](CNS(=O)(=O)CCCCC#N)CC1,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x1919_0AS12,x1247_0AS1",ASAP-VC-6113 ASAP-VC-13629,CCCOCCS(=O)(=O)NCc1ccc2c(c1)OCO2.Cc1cccc(NC(=O)[C@@H]2CCCN2)n1,MatteoFerla-Fragmenstein-Tris
CCc1ccc(NC(=O)NCCc2cccnc2)cc1,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x1084_0A,x0980_0BS5",ASAP-VC-13611 ASAP-VC-13636,CS(=O)(=O)Nc1ccc(CN)cc1.Cc1ccc(F)cc1NC(=O)c2ccncc2,MatteoFerla-Fragmenstein-Tris
CS(=O)(=O)CCC(=O)N1CCC([C@H]2CCC[C@@H]2C(=O)O)CC1,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x1071_0A,x1247_0AS4",ASAP-VC-13589 ASAP-VC-13629,CS(=O)(=O)NCC(=O)N1CCCCC1.Cc1cccc(NC(=O)[C@@H]2CCCN2)n1,MatteoFerla-Fragmenstein-Tris
CC(=O)NCC(=O)N1CCCSC1,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x1071_0AS6,x1052_1AS1",ASAP-VC-13589 ASAP-VC-13686,CS(=O)(=O)NCC(=O)N1CCCCC1.COC(=O)CNC(=O)c1cc(C)on1,MatteoFerla-Fragmenstein-Tris
NCc1ccc(CC(=O)NCCc2ccccc2)cc1,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x1084_0A,x0980_0BS5",ASAP-VC-13611 ASAP-VC-13636,CS(=O)(=O)Nc1ccc(CN)cc1.Cc1ccc(F)cc1NC(=O)c2ccncc2,MatteoFerla-Fragmenstein-Tris
CC(=O)Nc1cc(C(=O)NC2CCN(C(=O)COC(C)(C)C)CC2)ccc1F,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x1071_0A,x1020_0A",ASAP-VC-13589 ASAP-VC-13593,CS(=O)(=O)NCC(=O)N1CCCCC1.CCC(=O)Nc1ccc(C)cc1O,MatteoFerla-Fragmenstein-Tris
Cc1cc(OCC(=O)N[C@]2(C)CCNC2=O)no1,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x2149_0AS2,x1052_1AS2",ASAP-VC-7470 ASAP-VC-13686,Cc1csc(CN[C@H]2CCNC2=O)n1.COC(=O)CNC(=O)c1cc(C)on1,MatteoFerla-Fragmenstein-Tris
Cc1csc(Nc2ccccc2Cl)n1,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x2149_0AS1,x1498_0A",ASAP-VC-7470 ASAP-VC-13604,Cc1csc(CN[C@H]2CCNC2=O)n1.OC=1C=CC=CN1,MatteoFerla-Fragmenstein-Tris
CC(C)c1ccc2c(c1)[C@H](Nc1nccn3ncnc13)CC2,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x0771_0A,x0176_0A",ASAP-VC-13641 ASAP-VC-13646,NC(=O)c1ccc2NCCc2c1.NCc1ccn2ccnc2c1,MatteoFerla-Fragmenstein-Tris
COC(=O)[C@@H]1CCN(C(=O)CCc2cn[nH]c2)C[C@@H]1C,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x1329_0AS2,x0789_0AS1",ASAP-VC-13627 ASAP-VC-13694,C[C@H]1N(S(=O)(C)=O)CCC[C@H]1C(NC)=O.CC1CCOC1C(=O)Nc2cnns2,MatteoFerla-Fragmenstein-Tris
COc1cc(C(=O)O)cc(NS(C)(=O)=O)c1Cl,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x0771_1A,x1140_0AS3",ASAP-VC-13641 ASAP-VC-13645,NC(=O)c1ccc2NCCc2c1.CCS(=O)(=O)NCc1ccc2OCOc2c1,MatteoFerla-Fragmenstein-Tris
CC(=O)N[C@@H]1CN(C(C)=O)C[C@H]1C(F)(F)F,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x1332_1AS2,x1604_0A",ASAP-VC-13598 ASAP-VC-13664,O=C([C@@H]1[C@@H](C2=CC=CC=C2)CN(C(C)=O)C1)O.CC1(C)OC(=O)C=2C=C(Br)C(O)=CC2O1,MatteoFerla-Fragmenstein-Tris
Cc1cc(CCC(=O)N[C@@H]2CCOc3ccc(-c4ccccc4)cc32)no1,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x2099_0A,x1052_1AS2",ASAP-VC-5892 ASAP-VC-13686,O=c1cc(-c2cccnc2)[nH]c2ccccc12.COC(=O)CNC(=O)c1cc(C)on1,MatteoFerla-Fragmenstein-Tris
CS(=O)(=O)NCC(=NOCc1cccnc1)c1ccccc1,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x1071_0A,x0980_0BS1",ASAP-VC-13589 ASAP-VC-13636,CS(=O)(=O)NCC(=O)N1CCCCC1.Cc1ccc(F)cc1NC(=O)c2ccncc2,MatteoFerla-Fragmenstein-Tris
CCCCN(C)C1=NC[C@@H](c2ccco2)N1Cc1ccccc1,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x2021_0AS9,x1537_0A",ASAP-VC-6077 ASAP-VC-13651,COCCN(C)S(=O)(=O)NCc1ccc2c(c1)OCO2.CC1=NN=NN1,MatteoFerla-Fragmenstein-Tris
CS(=O)(=O)CCC(=O)NCc1ccc2ccoc2c1,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x1071_0AS2,x1140_0AS4",ASAP-VC-13589 ASAP-VC-13645,CS(=O)(=O)NCC(=O)N1CCCCC1.CCS(=O)(=O)NCc1ccc2OCOc2c1,MatteoFerla-Fragmenstein-Tris
CS(C)(=O)=NC(=O)Cc1ccccc1C(N)=O,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x1084_0AS3,x0980_0BS4",ASAP-VC-13611 ASAP-VC-13636,CS(=O)(=O)Nc1ccc(CN)cc1.Cc1ccc(F)cc1NC(=O)c2ccncc2,MatteoFerla-Fragmenstein-Tris
C[C@@H]1[C@H](C(=O)O)CCCN1S(=O)(=O)CCCOCc1ccccc1,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x1329_0A,x0980_0BS4",ASAP-VC-13627 ASAP-VC-13636,C[C@H]1N(S(=O)(C)=O)CCC[C@H]1C(NC)=O.Cc1ccc(F)cc1NC(=O)c2ccncc2,MatteoFerla-Fragmenstein-Tris
COC(=O)[C@@H]1CCN(C(=O)CSc2cn[nH]c2)C[C@@H]1C,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x1329_0AS2,x0789_0AS1",ASAP-VC-13627 ASAP-VC-13694,C[C@H]1N(S(=O)(C)=O)CCC[C@H]1C(NC)=O.CC1CCOC1C(=O)Nc2cnns2,MatteoFerla-Fragmenstein-Tris
CCS(=O)(CC)=NC(=O)Cc1c[nH]nc1C,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x1919_0AS11,x1537_0A",ASAP-VC-6113 ASAP-VC-13651,CCCOCCS(=O)(=O)NCc1ccc2c(c1)OCO2.CC1=NN=NN1,MatteoFerla-Fragmenstein-Tris
CCS(=O)(=O)NCc1ccc(C(=O)NCCS)cc1,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x0130_0AS3,x1140_0A",ASAP-VC-13657 ASAP-VC-13645,CCNCc1cccc2[nH]ccc12.CCS(=O)(=O)NCc1ccc2OCOc2c1,MatteoFerla-Fragmenstein-Tris
CC(=O)CCCCC(=O)OCc1ccsc1,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x1919_0AS4,x1285_0BS1",ASAP-VC-6113 ASAP-VC-13643,CCCOCCS(=O)(=O)NCc1ccc2c(c1)OCO2.OC1CCN(Cc2ccsc2)CC1,MatteoFerla-Fragmenstein-Tris
CNc1ccc(NC(=O)NCCc2cnccc2C)cc1,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x1084_0A,x0980_0BS1",ASAP-VC-13611 ASAP-VC-13636,CS(=O)(=O)Nc1ccc(CN)cc1.Cc1ccc(F)cc1NC(=O)c2ccncc2,MatteoFerla-Fragmenstein-Tris
CCCCNC(=NCCn1ccnc1C)NCc1ccc(C)cc1,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x1919_0AS12,x1537_0A",ASAP-VC-6113 ASAP-VC-13651,CCCOCCS(=O)(=O)NCc1ccc2c(c1)OCO2.CC1=NN=NN1,MatteoFerla-Fragmenstein-Tris
NC(=O)c1ccc(F)c(C(=O)Nc2c(Cl)ccc3scnc23)c1,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x0771_0A,x0176_0A",ASAP-VC-13641 ASAP-VC-13646,NC(=O)c1ccc2NCCc2c1.NCc1ccn2ccnc2c1,MatteoFerla-Fragmenstein-Tris
C[C@H]1Cc2cc(C(=O)O)ccc2N1CCc1ccc2c(c1)CCO2,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x0771_1A,x1140_0AS4",ASAP-VC-13641 ASAP-VC-13645,NC(=O)c1ccc2NCCc2c1.CCS(=O)(=O)NCc1ccc2OCOc2c1,MatteoFerla-Fragmenstein-Tris
CCC=CC(=O)Nc1ccc(CNS(C)(=O)=O)cc1,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x0130_0AS1,x1140_0A",ASAP-VC-13657 ASAP-VC-13645,CCNCc1cccc2[nH]ccc12.CCS(=O)(=O)NCc1ccc2OCOc2c1,MatteoFerla-Fragmenstein-Tris
O=C1CC[C@@H](CNCc2ccc3c(c2)OCC3)O1,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x2149_0AS2,x1140_0AS2",ASAP-VC-7470 ASAP-VC-13645,Cc1csc(CN[C@H]2CCNC2=O)n1.CCS(=O)(=O)NCc1ccc2OCOc2c1,MatteoFerla-Fragmenstein-Tris
NC(=NCCc1ccc(O)cc1)N1CCSCC1,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x1071_0AS4,x1498_0A",ASAP-VC-13589 ASAP-VC-13604,CS(=O)(=O)NCC(=O)N1CCCCC1.OC=1C=CC=CN1,MatteoFerla-Fragmenstein-Tris
NCc1ccc(NCc2ccc3c(c2)OCO3)cc1,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x0771_1AS1,x1140_0AS2",ASAP-VC-13641 ASAP-VC-13645,NC(=O)c1ccc2NCCc2c1.CCS(=O)(=O)NCc1ccc2OCOc2c1,MatteoFerla-Fragmenstein-Tris
CS(=O)(=O)CCCN1CCC(CN2CCCC2=O)CC1,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x1071_0A,x1247_0AS1",ASAP-VC-13589 ASAP-VC-13629,CS(=O)(=O)NCC(=O)N1CCCCC1.Cc1cccc(NC(=O)[C@@H]2CCCN2)n1,MatteoFerla-Fragmenstein-Tris
CCS(=O)(=O)NCc1ccc(C)c(C)c1,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x1329_0AS3,x1140_0AS5",ASAP-VC-13627 ASAP-VC-13645,C[C@H]1N(S(=O)(C)=O)CCC[C@H]1C(NC)=O.CCS(=O)(=O)NCc1ccc2OCOc2c1,MatteoFerla-Fragmenstein-Tris
O=C(NCCc1ccccc1)N1CCCCC1,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x1071_0AS4,x0980_0BS5",ASAP-VC-13589 ASAP-VC-13636,CS(=O)(=O)NCC(=O)N1CCCCC1.Cc1ccc(F)cc1NC(=O)c2ccncc2,MatteoFerla-Fragmenstein-Tris
CCOC(=O)Cc1ccc(CNS(=O)(=O)CC)cc1,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x0130_0AS1,x1140_0A",ASAP-VC-13657 ASAP-VC-13645,CCNCc1cccc2[nH]ccc12.CCS(=O)(=O)NCc1ccc2OCOc2c1,MatteoFerla-Fragmenstein-Tris
O=C(NCCCc1cccs1)Nc1ccc(CO)cc1,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x1084_0A,x0789_0AS1",ASAP-VC-13611 ASAP-VC-13694,CS(=O)(=O)Nc1ccc(CN)cc1.CC1CCOC1C(=O)Nc2cnns2,MatteoFerla-Fragmenstein-Tris
CCS(=O)(=O)CCC(=O)N1CCCCC1,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x1071_0A,x1052_1AS1",ASAP-VC-13589 ASAP-VC-13686,CS(=O)(=O)NCC(=O)N1CCCCC1.COC(=O)CNC(=O)c1cc(C)on1,MatteoFerla-Fragmenstein-Tris
CCCOCCS(=O)(=O)NCCc1ccc2occc2c1,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x1919_0AS6,x1140_0AS2",ASAP-VC-6113 ASAP-VC-13645,CCCOCCS(=O)(=O)NCc1ccc2c(c1)OCO2.CCS(=O)(=O)NCc1ccc2OCOc2c1,MatteoFerla-Fragmenstein-Tris
O=C(NCc1ccc2c(c1)CCO2)C(=O)NCc1cccc2[nH]ncc12,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x1919_0AS2,x1594_0A",ASAP-VC-6113 ASAP-VC-13680,CCCOCCS(=O)(=O)NCc1ccc2c(c1)OCO2.NC1=NN=C2C=CC=CN12,MatteoFerla-Fragmenstein-Tris
CC(C)COCCS(=O)(=O)NCCc1ccc2c(c1)CCO2,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x1919_0AS6,x1140_0AS2",ASAP-VC-6113 ASAP-VC-13645,CCCOCCS(=O)(=O)NCc1ccc2c(c1)OCO2.CCS(=O)(=O)NCc1ccc2OCOc2c1,MatteoFerla-Fragmenstein-Tris
CC1(C)CC(=O)c2cc(OC[C@H]3C[C@H](F)C3)ccc2O1,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x1084_0AS1,x1604_0A",ASAP-VC-13611 ASAP-VC-13664,CS(=O)(=O)Nc1ccc(CN)cc1.CC1(C)OC(=O)C=2C=C(Br)C(O)=CC2O1,MatteoFerla-Fragmenstein-Tris
