SMILES,fragment_method-keywords,fragment_method-name,fragment_submitter_name,fragment_submitter_email,fragment_submitter_institution,fragment_method-date,fragment_reference_XChem,fragment_reference_vcid,fragment_reference_SMILES,fragment_notes
Cc1nsc(Br)c1NC(=O)[C@@H](C)S(N)(=O)=O,"Arthor,catalog-enumeration,linker",Arthorian Quest - sulfonamide,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,University of Oxford,2023-01-01,"x1594,x1604,x1140",ASAP-VC-13680 ASAP-VC-13664 ASAP-VC-13645,NC1=NN=C2C=CC=CN12.CC1(C)OC(=O)C=2C=C(Br)C(O)=CC2O1.CCS(=O)(=O)NCc1ccc2OCOc2c1,MatteoFerla-ArthorianQuest-sulfonamide
NS(=O)(=O)C[C@@H]1CCCN(c2nsnc2Cl)C1,"Arthor,catalog-enumeration,linker",Arthorian Quest - sulfonamide,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,University of Oxford,2023-01-01,"x1594,x1604,x1140",ASAP-VC-13680 ASAP-VC-13664 ASAP-VC-13645,NC1=NN=C2C=CC=CN12.CC1(C)OC(=O)C=2C=C(Br)C(O)=CC2O1.CCS(=O)(=O)NCc1ccc2OCOc2c1,MatteoFerla-ArthorianQuest-sulfonamide
CCN1CCC[C@H]([C@@H](Br)c2cnsc2Br)S1(=O)=O,"Arthor,catalog-enumeration,linker",Arthorian Quest - sulfonamide,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,University of Oxford,2023-01-01,"x1594,x1604,x1140",ASAP-VC-13680 ASAP-VC-13664 ASAP-VC-13645,NC1=NN=C2C=CC=CN12.CC1(C)OC(=O)C=2C=C(Br)C(O)=CC2O1.CCS(=O)(=O)NCc1ccc2OCOc2c1,MatteoFerla-ArthorianQuest-sulfonamide
O=C(N[C@H]1CCS(=O)(=O)NC1)c1csnc1Br,"Arthor,catalog-enumeration,linker",Arthorian Quest - sulfonamide,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,University of Oxford,2023-01-01,"x1594,x1604,x1140",ASAP-VC-13680 ASAP-VC-13664 ASAP-VC-13645,NC1=NN=C2C=CC=CN12.CC1(C)OC(=O)C=2C=C(Br)C(O)=CC2O1.CCS(=O)(=O)NCc1ccc2OCOc2c1,MatteoFerla-ArthorianQuest-sulfonamide
CN1C[C@H](NCc2c(Br)nnn2C)CS1(=O)=O,"Arthor,catalog-enumeration,linker",Arthorian Quest - sulfonamide,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,University of Oxford,2023-01-01,"x1594,x1604,x1140",ASAP-VC-13680 ASAP-VC-13664 ASAP-VC-13645,NC1=NN=C2C=CC=CN12.CC1(C)OC(=O)C=2C=C(Br)C(O)=CC2O1.CCS(=O)(=O)NCc1ccc2OCOc2c1,MatteoFerla-ArthorianQuest-sulfonamide
NS(=O)(=O)[C@@H]1CCN(Cc2nnsc2Cl)C1,"Arthor,catalog-enumeration,linker",Arthorian Quest - sulfonamide,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,University of Oxford,2023-01-01,"x1594,x1604,x1140",ASAP-VC-13680 ASAP-VC-13664 ASAP-VC-13645,NC1=NN=C2C=CC=CN12.CC1(C)OC(=O)C=2C=C(Br)C(O)=CC2O1.CCS(=O)(=O)NCc1ccc2OCOc2c1,MatteoFerla-ArthorianQuest-sulfonamide
NS(=O)(=O)[C@@H]1CCN(Cc2nnsc2Cl)C1,"Arthor,catalog-enumeration,linker",Arthorian Quest - sulfonamide,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,University of Oxford,2023-01-01,"x1594,x1604,x1140",ASAP-VC-13680 ASAP-VC-13664 ASAP-VC-13645,NC1=NN=C2C=CC=CN12.CC1(C)OC(=O)C=2C=C(Br)C(O)=CC2O1.CCS(=O)(=O)NCc1ccc2OCOc2c1,MatteoFerla-ArthorianQuest-sulfonamide
CN1CC[C@H]([C@H](Cl)c2csnc2Br)S1(=O)=O,"Arthor,catalog-enumeration,linker",Arthorian Quest - sulfonamide,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,University of Oxford,2023-01-01,"x1594,x1604,x1140",ASAP-VC-13680 ASAP-VC-13664 ASAP-VC-13645,NC1=NN=C2C=CC=CN12.CC1(C)OC(=O)C=2C=C(Br)C(O)=CC2O1.CCS(=O)(=O)NCc1ccc2OCOc2c1,MatteoFerla-ArthorianQuest-sulfonamide
Cn1nnc(Br)c1CN1CC[C@@H](S(N)(=O)=O)C1,"Arthor,catalog-enumeration,linker",Arthorian Quest - sulfonamide,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,University of Oxford,2023-01-01,"x1594,x1604,x1140",ASAP-VC-13680 ASAP-VC-13664 ASAP-VC-13645,NC1=NN=C2C=CC=CN12.CC1(C)OC(=O)C=2C=C(Br)C(O)=CC2O1.CCS(=O)(=O)NCc1ccc2OCOc2c1,MatteoFerla-ArthorianQuest-sulfonamide
CS(=O)(=O)N1CCC[C@@H](Cn2cnnc2Cl)C1,"Arthor,catalog-enumeration,linker",Arthorian Quest - sulfonamide,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,University of Oxford,2023-01-01,"x1594,x1604,x1140",ASAP-VC-13680 ASAP-VC-13664 ASAP-VC-13645,NC1=NN=C2C=CC=CN12.CC1(C)OC(=O)C=2C=C(Br)C(O)=CC2O1.CCS(=O)(=O)NCc1ccc2OCOc2c1,MatteoFerla-ArthorianQuest-sulfonamide
NS(=O)(=O)[C@@H]1CCCN(C(=O)c2csnc2Br)C1,"Arthor,catalog-enumeration,linker",Arthorian Quest - sulfonamide,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,University of Oxford,2023-01-01,"x1594,x1604,x1140",ASAP-VC-13680 ASAP-VC-13664 ASAP-VC-13645,NC1=NN=C2C=CC=CN12.CC1(C)OC(=O)C=2C=C(Br)C(O)=CC2O1.CCS(=O)(=O)NCc1ccc2OCOc2c1,MatteoFerla-ArthorianQuest-sulfonamide
Cc1nsc(Br)c1CN[C@@H]1CN(C)S(=O)(=O)C1,"Arthor,catalog-enumeration,linker",Arthorian Quest - sulfonamide,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,University of Oxford,2023-01-01,"x1594,x1604,x1140",ASAP-VC-13680 ASAP-VC-13664 ASAP-VC-13645,NC1=NN=C2C=CC=CN12.CC1(C)OC(=O)C=2C=C(Br)C(O)=CC2O1.CCS(=O)(=O)NCc1ccc2OCOc2c1,MatteoFerla-ArthorianQuest-sulfonamide
NS(=O)(=O)[C@H]1CCCN(C(=O)c2csnc2Br)C1,"Arthor,catalog-enumeration,linker",Arthorian Quest - sulfonamide,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,University of Oxford,2023-01-01,"x1594,x1604,x1140",ASAP-VC-13680 ASAP-VC-13664 ASAP-VC-13645,NC1=NN=C2C=CC=CN12.CC1(C)OC(=O)C=2C=C(Br)C(O)=CC2O1.CCS(=O)(=O)NCc1ccc2OCOc2c1,MatteoFerla-ArthorianQuest-sulfonamide
CN1C[C@@H](NCc2[nH]nnc2N)CCS1(=O)=O,"Arthor,catalog-enumeration,linker",Arthorian Quest - sulfonamide,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,University of Oxford,2023-01-01,"x1594,x1604,x1140",ASAP-VC-13680 ASAP-VC-13664 ASAP-VC-13645,NC1=NN=C2C=CC=CN12.CC1(C)OC(=O)C=2C=C(Br)C(O)=CC2O1.CCS(=O)(=O)NCc1ccc2OCOc2c1,MatteoFerla-ArthorianQuest-sulfonamide
CCN1CCC[C@@H](C(=O)c2cnsc2Br)S1(=O)=O,"Arthor,catalog-enumeration,linker",Arthorian Quest - sulfonamide,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,University of Oxford,2023-01-01,"x1594,x1604,x1140",ASAP-VC-13680 ASAP-VC-13664 ASAP-VC-13645,NC1=NN=C2C=CC=CN12.CC1(C)OC(=O)C=2C=C(Br)C(O)=CC2O1.CCS(=O)(=O)NCc1ccc2OCOc2c1,MatteoFerla-ArthorianQuest-sulfonamide
Cn1nnc(Br)c1CNC(=O)[C@H]1CCCNS1(=O)=O,"Arthor,catalog-enumeration,linker",Arthorian Quest - sulfonamide,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,University of Oxford,2023-01-01,"x1594,x1604,x1140",ASAP-VC-13680 ASAP-VC-13664 ASAP-VC-13645,NC1=NN=C2C=CC=CN12.CC1(C)OC(=O)C=2C=C(Br)C(O)=CC2O1.CCS(=O)(=O)NCc1ccc2OCOc2c1,MatteoFerla-ArthorianQuest-sulfonamide
CCN1CCC[C@@H](C(=O)c2c(Br)nnn2C)S1(=O)=O,"Arthor,catalog-enumeration,linker",Arthorian Quest - sulfonamide,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,University of Oxford,2023-01-01,"x1594,x1604,x1140",ASAP-VC-13680 ASAP-VC-13664 ASAP-VC-13645,NC1=NN=C2C=CC=CN12.CC1(C)OC(=O)C=2C=C(Br)C(O)=CC2O1.CCS(=O)(=O)NCc1ccc2OCOc2c1,MatteoFerla-ArthorianQuest-sulfonamide
O=C(N[C@@H]1CCS(=O)(=O)NC1)c1cnsc1Br,"Arthor,catalog-enumeration,linker",Arthorian Quest - sulfonamide,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,University of Oxford,2023-01-01,"x1594,x1604,x1140",ASAP-VC-13680 ASAP-VC-13664 ASAP-VC-13645,NC1=NN=C2C=CC=CN12.CC1(C)OC(=O)C=2C=C(Br)C(O)=CC2O1.CCS(=O)(=O)NCc1ccc2OCOc2c1,MatteoFerla-ArthorianQuest-sulfonamide
N#Cc1c(Cl)nsc1NC[C@@H]1CCS(=O)(=O)N1,"Arthor,catalog-enumeration,linker",Arthorian Quest - sulfonamide,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,University of Oxford,2023-01-01,"x1594,x1604,x1140",ASAP-VC-13680 ASAP-VC-13664 ASAP-VC-13645,NC1=NN=C2C=CC=CN12.CC1(C)OC(=O)C=2C=C(Br)C(O)=CC2O1.CCS(=O)(=O)NCc1ccc2OCOc2c1,MatteoFerla-ArthorianQuest-sulfonamide
CN1CCC[C@@H]([C@H](Cl)c2csnc2Br)S1(=O)=O,"Arthor,catalog-enumeration,linker",Arthorian Quest - sulfonamide,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,University of Oxford,2023-01-01,"x1594,x1604,x1140",ASAP-VC-13680 ASAP-VC-13664 ASAP-VC-13645,NC1=NN=C2C=CC=CN12.CC1(C)OC(=O)C=2C=C(Br)C(O)=CC2O1.CCS(=O)(=O)NCc1ccc2OCOc2c1,MatteoFerla-ArthorianQuest-sulfonamide
C[C@@H](CS(N)(=O)=O)n1nnnc1N,"Arthor,catalog-enumeration,linker",Arthorian Quest - sulfonamide,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,University of Oxford,2023-01-01,"x1594,x1604,x1140",ASAP-VC-13680 ASAP-VC-13664 ASAP-VC-13645,NC1=NN=C2C=CC=CN12.CC1(C)OC(=O)C=2C=C(Br)C(O)=CC2O1.CCS(=O)(=O)NCc1ccc2OCOc2c1,MatteoFerla-ArthorianQuest-sulfonamide
N#Cc1c(N)nsc1N1CCC[C@@H](CS(N)(=O)=O)C1,"Arthor,catalog-enumeration,linker",Arthorian Quest - sulfonamide,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,University of Oxford,2023-01-01,"x1594,x1604,x1140",ASAP-VC-13680 ASAP-VC-13664 ASAP-VC-13645,NC1=NN=C2C=CC=CN12.CC1(C)OC(=O)C=2C=C(Br)C(O)=CC2O1.CCS(=O)(=O)NCc1ccc2OCOc2c1,MatteoFerla-ArthorianQuest-sulfonamide
CN1CC[C@H]([C@H](Cl)c2cnsc2Br)S1(=O)=O,"Arthor,catalog-enumeration,linker",Arthorian Quest - sulfonamide,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,University of Oxford,2023-01-01,"x1594,x1604,x1140",ASAP-VC-13680 ASAP-VC-13664 ASAP-VC-13645,NC1=NN=C2C=CC=CN12.CC1(C)OC(=O)C=2C=C(Br)C(O)=CC2O1.CCS(=O)(=O)NCc1ccc2OCOc2c1,MatteoFerla-ArthorianQuest-sulfonamide
Cn1c(Br)nnc1CN[C@@H]1CNS(=O)(=O)C1,"Arthor,catalog-enumeration,linker",Arthorian Quest - sulfonamide,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,University of Oxford,2023-01-01,"x1594,x1604,x1140",ASAP-VC-13680 ASAP-VC-13664 ASAP-VC-13645,NC1=NN=C2C=CC=CN12.CC1(C)OC(=O)C=2C=C(Br)C(O)=CC2O1.CCS(=O)(=O)NCc1ccc2OCOc2c1,MatteoFerla-ArthorianQuest-sulfonamide
Cc1c(N)nsc1N1CCC[C@@H](CS(N)(=O)=O)C1,"Arthor,catalog-enumeration,linker",Arthorian Quest - sulfonamide,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,University of Oxford,2023-01-01,"x1594,x1604,x1140",ASAP-VC-13680 ASAP-VC-13664 ASAP-VC-13645,NC1=NN=C2C=CC=CN12.CC1(C)OC(=O)C=2C=C(Br)C(O)=CC2O1.CCS(=O)(=O)NCc1ccc2OCOc2c1,MatteoFerla-ArthorianQuest-sulfonamide
CN1CC[C@H]([C@H](O)c2csnc2Br)S1(=O)=O,"Arthor,catalog-enumeration,linker",Arthorian Quest - sulfonamide,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,University of Oxford,2023-01-01,"x1594,x1604,x1140",ASAP-VC-13680 ASAP-VC-13664 ASAP-VC-13645,NC1=NN=C2C=CC=CN12.CC1(C)OC(=O)C=2C=C(Br)C(O)=CC2O1.CCS(=O)(=O)NCc1ccc2OCOc2c1,MatteoFerla-ArthorianQuest-sulfonamide
Cc1c(N)nsc1N[C@@H]1CCS(=O)(=O)N(C)C1,"Arthor,catalog-enumeration,linker",Arthorian Quest - sulfonamide,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,University of Oxford,2023-01-01,"x1594,x1604,x1140",ASAP-VC-13680 ASAP-VC-13664 ASAP-VC-13645,NC1=NN=C2C=CC=CN12.CC1(C)OC(=O)C=2C=C(Br)C(O)=CC2O1.CCS(=O)(=O)NCc1ccc2OCOc2c1,MatteoFerla-ArthorianQuest-sulfonamide
NS(=O)(=O)[C@@H]1CCCN(C(=O)c2cnsc2Br)C1,"Arthor,catalog-enumeration,linker",Arthorian Quest - sulfonamide,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,University of Oxford,2023-01-01,"x1594,x1604,x1140",ASAP-VC-13680 ASAP-VC-13664 ASAP-VC-13645,NC1=NN=C2C=CC=CN12.CC1(C)OC(=O)C=2C=C(Br)C(O)=CC2O1.CCS(=O)(=O)NCc1ccc2OCOc2c1,MatteoFerla-ArthorianQuest-sulfonamide
O=S1(=O)CCN(Cc2nnsc2Cl)CN1,"Arthor,catalog-enumeration,linker",Arthorian Quest - sulfonamide,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,University of Oxford,2023-01-01,"x1594,x1604,x1140",ASAP-VC-13680 ASAP-VC-13664 ASAP-VC-13645,NC1=NN=C2C=CC=CN12.CC1(C)OC(=O)C=2C=C(Br)C(O)=CC2O1.CCS(=O)(=O)NCc1ccc2OCOc2c1,MatteoFerla-ArthorianQuest-sulfonamide
CCN1CCC[C@@H]([C@H](N)c2c(Br)nnn2C)S1(=O)=O,"Arthor,catalog-enumeration,linker",Arthorian Quest - sulfonamide,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,University of Oxford,2023-01-01,"x1594,x1604,x1140",ASAP-VC-13680 ASAP-VC-13664 ASAP-VC-13645,NC1=NN=C2C=CC=CN12.CC1(C)OC(=O)C=2C=C(Br)C(O)=CC2O1.CCS(=O)(=O)NCc1ccc2OCOc2c1,MatteoFerla-ArthorianQuest-sulfonamide
CS(=O)(=O)N[C@@H]1CCCN(c2nsnc2Cl)C1,"Arthor,catalog-enumeration,linker",Arthorian Quest - sulfonamide,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,University of Oxford,2023-01-01,"x1594,x1604,x1140",ASAP-VC-13680 ASAP-VC-13664 ASAP-VC-13645,NC1=NN=C2C=CC=CN12.CC1(C)OC(=O)C=2C=C(Br)C(O)=CC2O1.CCS(=O)(=O)NCc1ccc2OCOc2c1,MatteoFerla-ArthorianQuest-sulfonamide
CN1CC[C@H]([C@H](N)c2csnc2Br)S1(=O)=O,"Arthor,catalog-enumeration,linker",Arthorian Quest - sulfonamide,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,University of Oxford,2023-01-01,"x1594,x1604,x1140",ASAP-VC-13680 ASAP-VC-13664 ASAP-VC-13645,NC1=NN=C2C=CC=CN12.CC1(C)OC(=O)C=2C=C(Br)C(O)=CC2O1.CCS(=O)(=O)NCc1ccc2OCOc2c1,MatteoFerla-ArthorianQuest-sulfonamide
Cc1nsc(Br)c1[C@@H](Cl)[C@@H]1CCN(C)S1(=O)=O,"Arthor,catalog-enumeration,linker",Arthorian Quest - sulfonamide,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,University of Oxford,2023-01-01,"x1594,x1604,x1140",ASAP-VC-13680 ASAP-VC-13664 ASAP-VC-13645,NC1=NN=C2C=CC=CN12.CC1(C)OC(=O)C=2C=C(Br)C(O)=CC2O1.CCS(=O)(=O)NCc1ccc2OCOc2c1,MatteoFerla-ArthorianQuest-sulfonamide
Cc1noc(Cl)c1CC(=O)N1CCC[C@H](S(N)(=O)=O)C1,"Arthor,catalog-enumeration,linker",Arthorian Quest - sulfonamide,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,University of Oxford,2023-01-01,"x1594,x1604,x1140",ASAP-VC-13680 ASAP-VC-13664 ASAP-VC-13645,NC1=NN=C2C=CC=CN12.CC1(C)OC(=O)C=2C=C(Br)C(O)=CC2O1.CCS(=O)(=O)NCc1ccc2OCOc2c1,MatteoFerla-ArthorianQuest-sulfonamide
